,Stock Name,Price 6/27/2016,Price 6/28/2016,%Change
577,"""USLV""",18.7,18.75,0.267379679
578,"""VIIX""",22.76,20.35,-10.5887522
579,"""ZIV""",36.42,37.66,3.40472268
580,"""CREE""",23.19,23.48,1.250539025
581,"""CRESY""",12.95,13.44,3.783783784
582,"""CRTO""",40.8,42.09,3.161764706
583,"""CROX""",10.17,10.41,2.359882006
584,"""CCRN""",12.82,13.22,3.120124805
585,"""CFB""",0.22,6.24,2736.363636
586,"""CRWS""",9.54,9.68,1.467505241
587,"""CYRX""",1.72,1.93,12.20930233
588,"""CSGS""",38.65,39.18,1.371280724
589,"""CCLP""",7.475,7.73,3.411371237
590,"""CSPI""",8.17,7.67,-6.11995104
591,"""CSWI""",31.05,31.09,0.128824477
592,"""CSX""",24.48,25.1,2.532679739
593,"""CTIC""",0.314,0.359,14.33121019
594,"""CTIB""",6.58,6.59,0.151975684
595,"""CUI""",4.86,4.98,2.469135802
596,"""CPIX""",4.47,4.51,0.894854586
597,"""CRIS""",1.47,1.55,5.442176871
598,"""CUTR""",10.51,10.83,3.044719315
599,"""CVBF""",15.31,15.66,2.286087524
600,"""CVV""",8.04,8.155,1.430348259
601,"""CYAN""",5.15,5.23,1.553398058
602,"""CYBR""",44.54,45.51,2.177817692
603,"""CYBE""",14.55,15.12,3.917525773
604,"""CYCC""",4.59,4.81,4.793028322
605,"""CYCCP""",5.86,6.38,8.873720137
606,"""CBAY""",1.65,1.72,4.242424242
607,"""CY""",9.25,9.29,0.432432432
608,"""CYRN""",1.8,1.8,0
609,"""CONE""",51.27,53.07,3.510825044
610,"""CYTK""",9.02,9.27,2.771618625
611,"""CTMX""",9.3,9.71,4.408602151
612,"""CTSO""",4.38,4.41,0.684931507
613,"""DJCO""",226.33,229,1.179693368
614,"""DAKT""",6.18,6.14,-0.647249191
615,"""DARE""",2.02,2.13,5.445544554
616,"""DRIO""",4.37,4.68,7.09382151
617,"""DZSI""",1.13,1.16,2.654867257
618,"""DSKE""",9.7,9.71,0.103092784
619,"""DAIO""",2.34,2.36,0.854700855
620,"""PLAY""",45.07,45.42,0.77656978
621,"""DTEA""",12.94,12.81,-1.004636785
622,"""DWSN""",7.28,7.73,6.181318681
623,"""DBVT""",28.29,31.12,10.00353482
624,"""TACO""",8.49,8.62,1.531213192
625,"""DMPI""",7.5,7.7,2.666666667
626,"""DENN""",10.45,10.46,0.09569378
627,"""XRAY""",59.36,60.55,2.004716981
628,"""DERM""",27.36,28.73,5.007309942
629,"""DXLG""",4.44,4.5,1.351351351
630,"""DSWL""",1.58,1.606,1.64556962
631,"""DXCM""",75.91,78.04,2.80595442
632,"""DHXM""",4.76,5,5.042016807
633,"""DMAC""",4.59,4.59,0
634,"""DHIL""",180.3,185.6,2.939545202
635,"""FANG""",83.77,88.61,5.777724722
636,"""DRNA""",2.7,3.16,17.03703704
637,"""DFFN""",0.8,0.8,0
638,"""DGII""",9.71,10.05,3.501544799
639,"""DMRC""",28.1,30.37,8.078291815
640,"""DRAD""",5.11,5.14,0.587084149
641,"""DGLY""",3.66,3.65,-0.273224044
642,"""APPS""",1.04,1.01,-2.884615385
643,"""DCOM""",16.55,16.43,-0.725075529
644,"""DIOD""",17.29,17.81,3.007518797
645,"""DRTT""",3.95,3.95,0
646,"""DISCA""",23.73,23.91,0.758533502
647,"""DISCB""",24.15,24.15,0
648,"""DISCK""",22.54,22.66,0.532386868
649,"""DISH""",49.6,50.33,1.471774194
650,"""SAUC""",1.28,1.33,3.90625
651,"""DLHC""",4.99,4.94,-1.002004008
652,"""BOOM""",9.82,10.23,4.175152749
653,"""DNBF""",24.25,23.05,-4.948453608
654,"""DLTR""",92.56,92.31,-0.270095073
655,"""DLPN""",12.16,12.16,0
656,"""DOMO""",1.8,27.3,1416.666667
657,"""DGICA""",16.28,16.31,0.184275184
658,"""DGICB""",15.67,15.85,1.148691768
659,"""DMLP""",14.05,14.71,4.697508897
660,"""DORM""",53.5,53.94,0.822429907
661,"""DCAR""",1.34,1.39,3.731343284
662,"""DSPG""",9.91,10.01,1.009081736
663,"""DLTH""",22.93,23.35,1.831661579
664,"""DNKN""",42.33,43.21,2.078903851
665,"""DRRX""",1.17,1.22,4.273504274
666,"""DXPE""",14.17,14.14,-0.211714891
667,"""DYAI""",1.62,1.58,-2.469135802
668,"""DYNT""",2.75,2.75,0
669,"""DVAX""",13.2,13.69,3.712121212
670,"""ETFC""",21.83,22.24,1.878149336
671,"""SSP""",15.63,15.79,1.023672425
672,"""EBMT""",12.851,12.85,-0.007781496
673,"""EGBN""",45.21,45.99,1.725282017
674,"""EGLE""",0.428,0.45,5.140186916
675,"""EGRX""",34.84,37.42,7.405281286
676,"""EWBC""",31.56,32.68,3.548795944
677,"""EML""",15.97,16.13,1.001878522
678,"""EVGBC""",19.19,19.38,0.99009901
679,"""EVSTC""",20.49,20.84,1.708150317
680,"""EVLMC""",50.025,50.025,0
681,"""EBAY""",22.72,22.99,1.188380282
682,"""EBAYL""",26.37,26.54,0.644671976
683,"""EBIX""",45.4,46.23,1.828193833
684,"""ECHO""",20.76,20.63,-0.626204239
685,"""SATS""",37.25,37.86,1.637583893
686,"""EEI""",10.17,10.281,1.091445428
687,"""EDAP""",3.18,3.255,2.358490566
688,"""EDSA""",196.14,195.3,-0.428265525
689,"""EDIT""",23.86,24.81,3.981559095
690,"""EDUC""",10.35,11.13,7.536231884
691,"""EGAN""",2.98,3.2,7.382550336
692,"""EHTH""",13.16,13.46,2.279635258
693,"""EIGR""",18.3,18.57,1.475409836
694,"""EKSO""",4.8,4.62,-3.75
695,"""LOCO""",11.465,12.06,5.189707806
696,"""ESLT""",88.78,90.13,1.520612751
697,"""ERI""",14.09,14.31,1.561391057
698,"""EA""",71.5,72.6,1.538461538
699,"""ELSE""",3.16,3.19,0.949367089
700,"""ESBK""",19.5,19.5,0
701,"""ELOX""",4.4,0.215,-95.11363636
702,"""ELTK""",1.11,1.065,-4.054054054
703,"""EMCF""",23.63,24.2,2.412187897
704,"""EMKR""",5.89,5.97,1.358234295
705,"""EMMS""",0.67,0.69,2.985074627
706,"""NYNY""",15.16,15.02,-0.92348285
707,"""ENTA""",21.55,22.23,3.155452436
708,"""ECPG""",21.58,22.4,3.799814643
709,"""WIRE""",36.23,36.01,-0.607231576
710,"""ENDP""",13.69,16.19,18.26150475
711,"""ELGX""",11.63,11.91,2.407566638
712,"""EIGI""",8.56,8.52,-0.46728972
713,"""WATT""",11.11,12.16,9.450945095
714,"""EFOI""",5.68,5.98,5.281690141
715,"""ERII""",7.91,8.35,5.562579014
716,"""ENG""",1.18,1.26,6.779661017
717,"""ENLV""",1.62,1.67,3.086419753
718,"""ENPH""",1.91,1.95,2.094240838
719,"""ESGR""",151.31,153.94,1.73815346
720,"""ENFC""",17.48,17.47,-0.057208238
721,"""ENTG""",13.52,13.74,1.627218935
722,"""EBTC""",24.42,23.52,-3.685503686
723,"""EFSC""",26.34,26.66,1.214882308
724,"""EVSI""",0.145,7.25,4900
725,"""EPZM""",9.2,10.09,9.673913043
726,"""PLUS""",78.92,80.74,2.306132793
727,"""EPSN""",2.5,2.51,0.4
728,"""EQ""",0.04,0.04,0
729,"""EQIX""",371.16,377.03,1.581528182
730,"""EQBK""",20.81,21.39,2.787121576
731,"""ERIC""",7.17,7.38,2.928870293
732,"""ERIE""",95.47,97.31,1.927307007
733,"""ERYP""",29.645,29.7,0.185528757
734,"""ESCA""",9.94,10.23,2.91750503
735,"""ESPR""",14.94,16.18,8.299866131
736,"""ESSA""",13.2,13.12,-0.606060606
737,"""EPIX""",58,2.9,-95
738,"""ESTR""",9.67,9.6,-0.723888314
739,"""VBND""",50.99,51.117,0.249068445
740,"""VUSE""",23.976,24.32,1.434768101
741,"""VIDI""",19.564,20.02,2.330811695
742,"""ETON""",70,70,0
743,"""ETSY""",8.74,8.84,1.14416476
744,"""CLWT""",2.395,2.95,23.17327766
745,"""EEFT""",65.58,68.31,4.162854529
746,"""ESEA""",1.8,1.8,0
747,"""EVK""",1.85,2.07,11.89189189
748,"""EVFM""",0.98,1.05,7.142857143
749,"""EVGN""",6.08,6.1,0.328947368
750,"""EVOK""",6.26,6.66,6.389776358
751,"""EVOL""",5.08,5.13,0.984251969
752,"""EXAS""",10.76,11.2,4.089219331
753,"""FLAG""",31.7,30.58,-3.533123028
754,"""ROBO""",23.904,24.398,2.066599732
755,"""XELA""",9.89,9.86,-0.303336704
756,"""EXEL""",7.45,7.78,4.429530201
757,"""EXC""",34.59,34.88,0.838392599
758,"""EXFO""",3.79,3.73,-1.583113456
759,"""EXLS""",49.22,49.41,0.386021942
760,"""EXPI""",1.77,1.77,0
761,"""EXPE""",98.44,101.19,2.793579846
762,"""EXPD""",47.07,47.6,1.125982579
763,"""EXPO""",55.22,54.88,-0.615718942
764,"""STAY""",13.64,14.23,4.325513196
765,"""EXTR""",3.15,3.18,0.952380952
766,"""EYEG""",2.52,2.59,2.777777778
767,"""EYPT""",2.81,2.84,1.067615658
768,"""EZPW""",6.85,7.01,2.335766423
769,"""FFIV""",108.64,110.31,1.53718704
770,"""FB""",108.97,112.7,3.422960448
771,"""DUO""",3.83,3.83,0
772,"""FANH""",6.9,6.91,0.144927536
773,"""FARM""",31,30.73,-0.870967742
774,"""FMAO""",14.225,14.225,0
775,"""FMNB""",8.93,8.81,-1.343784994
776,"""FARO""",30.79,32.19,4.546930822
777,"""FAST""",42.7,42.81,0.257611241
778,"""FATE""",1.73,1.73,0
779,"""FBSS""",14.75,14.8,0.338983051
780,"""FNHC""",18.4,18.63,1.25
781,"""GSM""",8.11,8.32,2.589395808
782,"""FCSC""",1.37,1.19,-13.13868613
783,"""FGEN""",14.85,15.89,7.003367003
784,"""FDBC""",21.6667,21.6667,0
785,"""ONEQ""",180.85,184.41,1.968482168
786,"""FDUS""",14.97,15.08,0.734802939
787,"""FRGI""",21.01,21.66,3.093764874
788,"""FITB""",16.26,16.64,2.33702337
789,"""FITBI""",30.54,30.88,1.113294041
790,"""FITBP""",157.78,28,-82.25377107
791,"""FISI""",24.77,25.09,1.291885345
792,"""FNJN""",1.76,1.88,6.818181818
793,"""FEYE""",14.65,15.14,3.344709898
794,"""FBNC""",17.74,17.47,-1.521984216
795,"""FNLC""",20.69,20.7,0.048332528
796,"""FRBA""",6.7,6.76,0.895522388
797,"""BUSE""",20.25,20.47,1.086419753
798,"""FBIZ""",22.93,22.96,0.13083297
799,"""FCAP""",30.63,31,1.207966046
800,"""FCNCA""",230.54,236.47,2.57222174
801,"""FCBC""",20.8,21.33,2.548076923
802,"""FCCO""",14.34,14.14,-1.394700139
803,"""FDEF""",37.92,37.71,-0.553797468
804,"""FFBC""",18.11,18.46,1.932633904
805,"""FFIN""",29.95,30.62,2.23706177
806,"""THFF""",34.77,35.64,2.502157032
807,"""FFNW""",12.68,12.88,1.577287066
808,"""FFWM""",20.21,20.47,1.286491836
809,"""FGBI""",15.75,16.04,1.841269841
810,"""FHB""",266.455,272.61,2.30995853
811,"""INBK""",22.42,23.09,2.988403211
812,"""FIBK""",26.51,26.89,1.43342135
813,"""FRME""",23.73,23.97,1.011378003
814,"""FMBH""",24.33,25,2.753801891
815,"""FMBI""",15.94,16.11,1.066499373
816,"""FXNC""",9.6,9.6,0
817,"""FNWB""",12.56,12.54,-0.159235669
818,"""FSFG""",35.5,35.242,-0.726760563
819,"""FSLR""",44.23,46.37,4.838345015
820,"""FAAR""",29.57,29.57,0
821,"""FPA""",26.04,26.81,2.956989247
822,"""BICK""",19.82,19.97,0.756811302
823,"""FBZ""",11.92,12.17,2.097315436
824,"""FTHI""",19.58,19.384,-1.00102145
825,"""FCAN""",22.35,22.61,1.163310962
826,"""FTCS""",38.157,38.675,1.357549074
827,"""FCA""",17.87,17.87,0
828,"""SKYY""",28.6,29.1,1.748251748
829,"""FDT""",42.98,43.87,2.070730572
830,"""FDTS""",30.8,30.8,0
831,"""FVC""",19.8,20.14,1.717171717
832,"""FV""",21.28,21.67,1.832706767
833,"""IFV""",15.65,16.1,2.875399361
834,"""DDIV""",21.5,21.816,1.469767442
835,"""FEM""",18.03,18.57,2.995008319
836,"""FEMB""",42.98,41.28,-3.95532806
837,"""FEMS""",28.13,28.968,2.979025951
838,"""FTSM""",59.93,59.88,-0.083430669
839,"""FEP""",25.37,26.19,3.232163973
840,"""FEUZ""",27.81,28.395,2.103559871
841,"""FGM""",33.03,33.74,2.149561005
842,"""FTGC""",21.14,21.41,1.277199622
843,"""FTLB""",18.78,18.93,0.798722045
844,"""HYLS""",47.05,47.28,0.488841658
845,"""FHK""",30.67,30.67,0
846,"""NFTY""",28.593,29.27,2.367712377
847,"""FTAG""",19.258,20.26,5.203032506
848,"""FTRI""",9.97,10.127,1.574724173
849,"""NXTG""",35,36,2.857142857
850,"""FPXI""",23.43,24.07,2.73154076
851,"""FJP""",44.67,45.39,1.611820013
852,"""FEX""",42.67,43.52,1.992031873
853,"""FTC""",47.62,48.315,1.459470811
854,"""FTA""",37.581,38.42,2.232511109
855,"""FLN""",15.1,15.64,3.57615894
856,"""LMBS""",51.7,51.66,-0.077369439
857,"""FMB""",54.029,54.11,0.149919488
858,"""FMK""",25.17,25.17,0
859,"""FNX""",47.66,48.68,2.140159463
860,"""FNY""",28.49,28.97,1.684801685
861,"""FNK""",26.425,26.94,1.948912015
862,"""FAD""",48.7,49.391,1.41889117
863,"""FAB""",40.14,41,2.142501246
864,"""MDIV""",18.68,18.99,1.659528908
865,"""QABA""",35.41,36.21,2.2592488
866,"""QCLN""",13.28,13.737,3.44126506
867,"""GRID""",32.501,33.594,3.362973447
868,"""CIBR""",16.2,16.527,2.018518519
869,"""CARZ""",29.18,29.4,0.753941056
870,"""TDIV""",25.1,25.59,1.952191235
871,"""QQEW""",39.59,40.54,2.399595858
872,"""QQXT""",36.75,37.61,2.340136054
873,"""QTEC""",40.62,41.67,2.58493353
874,"""AIRR""",17.4,17.53,0.747126437
875,"""RDVY""",19.19,19.67,2.501302762
876,"""RFAP""",48.38,48.38,0
877,"""RFDI""",46.61,47.99,2.960738039
878,"""RFEM""",49.39,49.39,0
879,"""RFEU""",46.24,47.16,1.989619377
880,"""FID""",16.05,16.388,2.105919003
881,"""FTSL""",47.615,47.68,0.136511603
882,"""FYX""",43.52,44.15,1.447610294
883,"""FYC""",29.61,30.07,1.553529213
884,"""FYT""",26.89,27.28,1.450353291
885,"""FKO""",22.89,22.89,0
886,"""FCVT""",25.62,25,-2.419984387
887,"""FDIV""",49.21,49.188,-0.04470636
888,"""FSZ""",36.47,37.38,2.495201536
889,"""TUSA""",23.568,24.07,2.130006789
890,"""FKU""",30.05,31.71,5.524126456
891,"""FUNC""",9.77,9.7,-0.716479017
892,"""FUSB""",8.59,8.62,0.349243306
893,"""FCFS""",48,48.29,0.604166667
894,"""SVVC""",7.24,7.32,1.104972376
895,"""FSV""",44.47,44.59,0.269844839
896,"""FISV""",102.45,104.78,2.274280137
897,"""FIVE""",44.92,45.2,0.623330365
898,"""FPRX""",37.89,39.91,5.331221958
899,"""FVE""",1.65,1.66,0.606060606
900,"""FIVN""",11.2,11.51,2.767857143
901,"""FLEX""",11.69,11.85,1.368691189
902,"""FLXN""",13.48,15.08,11.8694362
903,"""SKOR""",51.9,51.92,0.038535645
904,"""LKOR""",54.29,54.6,0.571007552
905,"""MBSD""",24.9,24.9,0
906,"""ASET""",25.29,25.29,0
907,"""QLC""",24.54,24.91,1.507742461
908,"""FPAY""",0.51,0.52,1.960784314
909,"""FLXS""",38.6,39.12,1.347150259
910,"""FLIR""",29.08,29.69,2.097661623
911,"""FLNT""",4.33,4.52,4.387990762
912,"""FLDM""",8.73,8.97,2.749140893
913,"""FFIC""",19.08,18.98,-0.524109015
914,"""FNCB""",5.7,5.8,1.754385965
915,"""FOMX""",6,5.96,-0.666666667
916,"""FONR""",20.26,20.7,2.171767029
917,"""FORM""",8.76,8.95,2.168949772
918,"""FORTY""",32.89,31.61,-3.891760413
919,"""FORR""",35.72,35.65,-0.195968645
920,"""FTNT""",29.97,30.13,0.533867201
921,"""FBIO""",2.81,2.68,-4.62633452
922,"""FWRD""",43.15,43.55,0.926998841
923,"""FORD""",1.23,1.24,0.81300813
924,"""FWP""",16.78,17.74,5.721096544
925,"""FOSL""",26.24,26.52,1.067073171
926,"""FOXF""",16.65,16.91,1.561561562
927,"""FRAN""",10.26,10.59,3.216374269
928,"""FELE""",31.44,31.68,0.763358779
929,"""FRAF""",23.7,23.74,0.168776371
930,"""RAIL""",13.09,13.35,1.986249045
931,"""FEIM""",9,8.695,-3.388888889
932,"""FRPT""",9.11,9.07,-0.439077936
933,"""FTEO""",15.08,15.84,5.039787798
934,"""FTR""",4.6,4.74,3.043478261
935,"""FRPH""",33.08,33.22,0.423216445
936,"""FSBW""",25.25,25.36,0.435643564
937,"""FSBC""",11.9441,11.9441,0
938,"""FTEK""",1.41,1.45,2.836879433
939,"""FCEL""",5.45,5.79,6.23853211
940,"""FORK""",2.3,2.3,0
941,"""FLL""",1.89,1.88,-0.529100529
942,"""FULT""",12.74,13.08,2.668759812
943,"""FTFT""",2.36,2.39,1.271186441
944,"""FFHL""",1.014,1,-1.380670611
945,"""FVCB""",8.32,8.32,0
946,"""WILC""",4.126,4.296,4.120213282
947,"""GAIA""",7.61,7.63,0.262812089
948,"""GLPG""",50.24,52.59,4.677547771
949,"""GALT""",1.47,1.49,1.360544218
950,"""GLMD""",4.25,4.54,6.823529412
951,"""GLPI""",33.71,33.97,0.771284485
952,"""GRMN""",39.68,40.61,2.34375
953,"""GARS""",9.67,9.82,1.551189245
954,"""GLIBA""",34.7,35.56,2.478386167
955,"""GLIBP""",37.3,37.3,0
956,"""GENC""",14.79,14.9,0.743745774
957,"""GFN""",4.28,4.31,0.700934579
958,"""GFNCP""",82.276,83.5,1.487675628
959,"""GENE""",2.03,2.03,0
960,"""GNFT""",29.14,22.17,-23.91901167
961,"""GNUS""",2.11,2.05,-2.843601896
962,"""GMAB""",16.15,16.74,3.653250774
963,"""GNMK""",8.14,8.28,1.71990172
964,"""GNCA""",3.86,4.41,14.24870466
965,"""GNTX""",14.71,14.98,1.835486064
966,"""THRM""",31.37,32.52,3.665922856
967,"""GEOS""",15.61,15.92,1.98590647
968,"""GABC""",31.17,30.78,-1.25120308
969,"""GERN""",2.42,2.64,9.090909091
970,"""GEVO""",0.629,0.639,1.589825119
971,"""ROCK""",30.06,30.15,0.299401198
972,"""GIGM""",2.41,2.43,0.829875519
973,"""GIII""",42.52,42.85,0.776105362
974,"""GILT""",4.26,4.26,0
975,"""GILD""",78.25,82.31,5.188498403
976,"""GBCI""",24.68,25.09,1.661264182
977,"""GLAD""",7.04,7.21,2.414772727
978,"""GOOD""",16.56,16.72,0.966183575
979,"""GOODM""",25.47,25.5,0.11778563
980,"""GAIN""",7.01,7.07,0.855920114
981,"""LAND""",10.49,10.71,2.097235462
982,"""GLBZ""",10.79,10.79,0
983,"""GBT""",14.7,15.68,6.666666667
984,"""ENT""",6.18,6.32,2.265372168
985,"""GBLI""",26.6,26.41,-0.714285714
986,"""GBLIZ""",24.59,24.88,1.179341196
987,"""SELF""",5.45,5.44,-0.183486239
988,"""GWRS""",7.99,8.16,2.127659574
989,"""BUG""",0.7,15.65,2135.714286
990,"""DAX""",21.78,22.43,2.984389348
991,"""CHIC""",18.95,19.25,1.583113456
992,"""GNOM""",3.14,15.37,389.4904459
993,"""BFIT""",15.154,15.154,0
994,"""LNGR""",15.41,15.41,0
995,"""MILN""",14.48,14.75,1.864640884
996,"""QYLD""",20.97,21.233,1.254172628
997,"""CATH""",23.95,24.38,1.795407098
998,"""SOCL""",19.79,20.33,2.728650834
999,"""ALTY""",14.61,14.87,1.779603012
1000,"""SRET""",14.51,14.7,1.309441764
1001,"""YLCO""",10.2,10.507,3.009803922
1002,"""GLBS""",0.5,0.5,0
1003,"""GLUU""",2.18,2.11,-3.211009174
1004,"""GLYC""",6.56,6.88,4.87804878
1005,"""GOGO""",7.86,7.99,1.65394402
1006,"""GLNG""",14.56,15.18,4.258241758
1007,"""GMLP""",16.88,17.39,3.021327014
1008,"""GDEN""",13.28,11.43,-13.93072289
1009,"""GOGL""",0.62,0.652,5.161290323
1010,"""GBDC""",17.67,17.97,1.697792869
1011,"""GTIM""",3.43,3.49,1.749271137
1012,"""GPRO""",10.21,10.48,2.64446621
1013,"""LOPE""",38.38,38.03,-0.911933299
1014,"""GRVY""",4.498,4.54,0.933748333
1015,"""GECC""",2.67,2.72,1.872659176
1016,"""GEC""",5.96,6.25,4.865771812
1017,"""GLDD""",4.17,4.26,2.158273381
1018,"""GSBC""",34.77,35.23,1.32297958
1019,"""GRBK""",6.74,6.67,-1.038575668
1020,"""GPP""",15.37,15.35,-0.130123617
1021,"""GPRE""",17.31,17.95,3.697284806
1022,"""GCBC""",16.05,16.02,-0.186915888
1023,"""GLRE""",18.84,18.88,0.212314225
1024,"""GRIF""",25.75,26.68,3.611650485
1025,"""GRFS""",15,15.48,3.2
1026,"""GRPN""",2.98,3.11,4.362416107
1027,"""OMAB""",44.89,44.89,0
1028,"""GGAL""",28.73,29.88,4.002784546
1029,"""GVP""",2.21,2.24,1.357466063
1030,"""GSIT""",3.89,4.02,3.341902314
1031,"""GFED""",15.8,15.8,0
1032,"""GIFI""",6.6,6.92,4.848484848
1033,"""GURE""",1.51,1.5,-0.662251656
1034,"""GPOR""",30.06,31.83,5.888223553
1035,"""GWPH""",88.49,91.93,3.887444909
1036,"""GWGH""",6.5,6.815,4.846153846
1037,"""GYRO""",20.31,19.85,-2.264894141
1038,"""HEES""",17.48,17.83,2.00228833
1039,"""HLG""",8.6,8.4,-2.325581395
1040,"""HNRG""",4.3,4.45,3.488372093
1041,"""HALL""",11.02,11.18,1.451905626
1042,"""HALO""",7.78,8.17,5.01285347
1043,"""HWC""",23.88,24.71,3.475711893
1044,"""HWCPL""",25.4,25.5,0.393700787
1045,"""HAFC""",21.97,22.4,1.957214383
1046,"""HLIT""",2.65,2.79,5.283018868
1047,"""HROW""",3.7,3.75,1.351351351
1048,"""HBIO""",2.93,2.91,-0.682593857
1049,"""HCAP""",12.4,12.59,1.532258065
1050,"""HAS""",80.61,82.76,2.667162883
1051,"""HA""",36.84,37.73,2.415852334
1052,"""HWKN""",41.43,41.255,-0.422399228
1053,"""HWBK""",13.57,13.84,1.989683125
1054,"""HAYN""",29.16,29.13,-0.102880658
1055,"""HDS""",32.87,33.24,1.125646486
1056,"""HIIQ""",3.96,4.04,2.02020202
1057,"""HCSG""",39.76,39.6,-0.402414487
1058,"""HQY""",27.72,29.27,5.591630592
1059,"""HSTM""",24.47,25.17,2.860645689
1060,"""HTLD""",16.81,16.98,1.011302796
1061,"""HTLF""",32.64,32.97,1.011029412
1062,"""HTBX""",0.63,0.7,11.11111111
1063,"""HSII""",16.37,16.36,-0.061087355
1064,"""HELE""",97.23,98.49,1.295896328
1065,"""HLIO""",28.2,28.57,1.312056738
1066,"""HSDT""",5.05,1.059,-79.02970297
1067,"""HMTV""",11.11,11.14,0.270027003
1068,"""HNNA""",33.43,33.59,0.478612025
1069,"""HSIC""",167.75,171.27,2.098360656
1070,"""HEPA""",560,632.8,13
1071,"""HTBK""",10.02,10.01,-0.099800399
1072,"""HFWA""",16.47,16.73,1.578627808
1073,"""HCCI""",12.15,12.34,1.563786008
1074,"""MLHR""",28.11,28.35,0.853788687
1075,"""HRTX""",17.46,17.83,2.119129439
1076,"""HSKA""",36.11,35.72,-1.080033232
1077,"""HIBB""",33.52,33.52,0
1078,"""SNLN""",18.27,18.32,0.273672687
1079,"""HIHO""",4.16,4.16,0
1080,"""HIMX""",8.59,8.95,4.190919674
1081,"""HIFS""",123.7,124.15,0.363783347
1082,"""HQI""",4.56,4.8,5.263157895
1083,"""HMNF""",13.8,13.87,0.507246377
1084,"""HMSY""",16.88,17.07,1.125592417
1085,"""HOLI""",16.76,16.77,0.059665871
1086,"""HOLX""",32.93,33.35,1.275432736
1087,"""HBCP""",24.99,26.08,4.361744698
1088,"""HOMB""",18.55,18.92,1.994609164
1089,"""HFBL""",21.45,21.45,0
1090,"""HMST""",18.75,19.43,3.626666667
1091,"""HTBI""",18,18.23,1.277777778
1092,"""HOFT""",21.32,21.33,0.046904315
1093,"""HOPE""",14.09,14.4,2.200141945
1094,"""HBNC""",24.11,24.45,1.410203235
1095,"""HRZN""",11.6,11.78,1.551724138
1096,"""HZNP""",15.03,15.67,4.258150366
1097,"""TWNK""",9.7,9.68,-0.206185567
1098,"""TWNKW""",0.22,0.25,13.63636364
1099,"""HMHC""",14.79,15.03,1.622718053
1100,"""HWCC""",5.22,5.14,-1.53256705
1101,"""HOVNP""",4.72,5,5.93220339
1102,"""HBMD""",13,13.25,1.923076923
1103,"""HTGM""",2.23,2.45,9.865470852
1104,"""HTHT""",34.52,35.62,3.186558517
1105,"""HUBG""",37.42,37.65,0.614644575
1106,"""HSON""",1.91,1.97,3.141361257
1107,"""HDSN""",3.38,3.47,2.662721893
1108,"""HHT""",2.53,2.53,0
1109,"""HBAN""",8.09,8.37,3.461063041
1110,"""HBANO""",27.04,27.15,0.406804734
1111,"""HURC""",28.03,28.1,0.24973243
1112,"""HURN""",58.68,58.32,-0.613496933
1113,"""HCM""",12.95,13.058,0.833976834
1114,"""HBP""",5.02,5.24,4.38247012
1115,"""IAC""",52.28,53.34,2.027543994
1116,"""IBKC""",55.62,57.67,3.68572456
1117,"""IBKCO""",26.25,26.2,-0.19047619
1118,"""IBKCP""",26.5,26.6,0.377358491
1119,"""ICAD""",5.03,5.11,1.590457256
1120,"""IEP""",51.25,51.55,0.585365854
1121,"""ICFI""",38.82,39.13,0.798557445
1122,"""ICLR""",65.72,66.96,1.886792453
1123,"""ICON""",6.56,6.74,2.743902439
1124,"""ICUI""",105.04,108.25,3.055978675
1125,"""IPWR""",4.75,4.88,2.736842105
1126,"""IDEX""",1.56,1.56,0
1127,"""INVE""",1.75,1.87,6.857142857
1128,"""IDRA""",1.36,1.46,7.352941176
1129,"""IDXX""",86.62,88.53,2.20503348
1130,"""IESC""",12.2,12.46,2.131147541
1131,"""IROQ""",19,18.65,-1.842105263
1132,"""INFO""",30.4,31.3,2.960526316
1133,"""IIVI""",18.02,18.13,0.610432852
1134,"""IKNX""",11.36,11.36,0
1135,"""ILMN""",135.48,135.01,-0.346914674
1136,"""ISNS""",2.26,2.266,0.265486726
1137,"""IMBI""",1.56,1.63,4.487179487
1138,"""IMMR""",7.18,7.18,0
1139,"""ICCC""",7.23,7.09,-1.93637621
1140,"""IMUX""",250,254.8,1.92
1141,"""IMGN""",2.98,3.18,6.711409396
1142,"""IMMU""",2,2.18,9
1143,"""IMMP""",0.938,0.95,1.279317697
1144,"""PI""",0.185,17.97,9613.513514
1145,"""IMV""",1.6026,1.6026,0
1146,"""INCY""",72.44,76.58,5.715074544
1147,"""INDB""",42.6,43.52,2.159624413
1148,"""IBCP""",13.86,14.01,1.082251082
1149,"""IBTX""",38.3,39.32,2.663185379
1150,"""IDSA""",1.756,1.769,0.740318907
1151,"""IMKTA""",37.78,36.48,-3.44097406
1152,"""INMD""",14.06,13.57,-3.485064011
1153,"""INWK""",7.77,7.79,0.257400257
1154,"""INOD""",2.23,2.28,2.242152466
1155,"""IPHS""",40.5,40.63,0.320987654
1156,"""IOSP""",44.36,44.46,0.225428314
1157,"""ISSC""",2.94,2.76,-6.12244898
1158,"""INVA""",9.91,10.17,2.623612513
1159,"""INGN""",46.28,47.87,3.435609334
1160,"""INOV""",16.5,16.73,1.393939394
1161,"""INO""",8.29,9.21,11.09770808
1162,"""INPX""",0.49,0.511,4.285714286
1163,"""INSG""",1.5,1.53,2
1164,"""NSIT""",24.72,25.05,1.334951456
